CodeCIS;CodeCIP7;Libelle_presentation;Statut_administratif;Etat_commercialisation;date_commercialisation;codeCIP13;Agrément_collectivités ;Taux_remboursement;prix_min;Prix_max;difference_tarifiaire_entre_min_et_max
69700567;3051268;plaquette(s) thermoformée(s) PVC polychlortrifluoroéthylène PVC-Aluminium de 20 gélule(s);Présentation active;Déclaration de commercialisation;19/01/1969;3400930512685;oui;100%;3,90;4,92;1,02
69701943;3918566;plaquette(s) PVC-Aluminium de 30 gélule(s);Présentation active;Déclaration de commercialisation;02/10/2012;3400939185668;oui;65%;4,91;5,93;1,02
69702372;3017896;plaquette(s) PVC PVDC aluminium de 10 comprimé(s);Présentation active;Déclaration de commercialisation;27/11/2019;3400930178966;oui;65%;7,80;8,82;1,02
69702372;3017898;plaquette(s) PVC PVDC aluminium de 14 comprimé(s);Présentation active;Déclaration de commercialisation;27/11/2019;3400930178980;oui;65%;10,89;11,91;1,02
69704761;3609351;1 flacon(s) polyéthylène haute densité (PEHD) de 30  gélule(s);Présentation active;Déclaration de commercialisation;01/09/2003;3400936093515;oui;65%;6,90;7,92;1,02
69704932;3612028;1 flacon(s) en verre de 10  ml;Présentation active;Déclaration de commercialisation;26/01/2004;3400936120280;oui;65%;14,41;15,43;1,02
69706253;3360213;2 sachet(s) n° 1 polyéthylène aluminium papier de 68,58 g - 2 sachet(s) n° 2 aluminium papier polyéthylène de 0,6 g;Présentation active;Déclaration de commercialisation;19/11/1994;3400933602130;oui;65%;4,65;5,67;1,02
69706253;3366635;4 sachet(s) n° 1 polyéthylène aluminium papier de 68,58 g - 4 sachet(s) n° 2 aluminium polyéthylène papier de 0,6 g;Présentation active;Déclaration de commercialisation;19/04/1994;3400933666354;oui;65%;8,43;9,45;1,02
69706972;3233236;plaquette(s) thermoformée(s) PVC polyéthylène polychlortrifluoroéthylène aluminium de 12 gélule(s);Présentation active;Déclaration de commercialisation;19/09/1980;3400932332366;oui;65%;6,21;7,23;1,02
69710351;3483074;1 flacon(s) polyéthylène haute densité (PEHD) avec fermeture de sécurité enfant de 28 gélule(s);Présentation active;Déclaration de commercialisation;01/09/2003;3400934830747;oui;65%;5,50;6,52;1,02
69710789;3529592;plaquette(s) PVC-Aluminium de 30 comprimé(s);Présentation active;Déclaration de commercialisation;20/10/2009;3400935295927;oui;65%;4,13;5,15;1,02
69713550;3413501;tube(s) polypropylène de 9 comprimé(s);Présentation active;Déclaration de commercialisation;19/10/1997;3400934135019;oui;65%;31,31;32,33;1,02
69714150;4197100;plaquette(s) PVC PVDC aluminium de 30 comprimé(s);Présentation active;Déclaration de commercialisation;16/10/2013;3400941971006;oui;65%;3,64;4,66;1,02
69714150;4197146;plaquette(s) PVC PVDC aluminium de 90 comprimé(s);Présentation active;Déclaration de commercialisation;16/10/2013;3400941971464;oui;65%;10,53;13,29;2,76
69715252;3619622;1 flacon(s) en verre de 7 g avec seringue(s) pour administration orale polyéthylène basse densité (PEBD) polystyrène;Présentation active;Déclaration de commercialisation;27/01/2017;3400936196223;oui;65%;2,56;3,58;1,02
69716272;3295450;20 sachet(s) aluminium polyéthylène papier de 5  g;Présentation active;Déclaration de commercialisation;19/02/1988;3400932954506;oui;65%;4,43;5,45;1,02
69716450;3953663;plaquette(s) thermoformée(s) aluminium de 30 comprimé(s);Présentation active;Déclaration de commercialisation;31/01/2011;3400939536637;oui;65%;20,09;21,11;1,02
69716450;4924617;plaquette(s) thermoformée(s) aluminium de 100 comprimé(s);Présentation active;Déclaration de commercialisation;31/01/2011;3400949246175;oui;65%;66,28;67,30;1,02
69716824;3543669;plaquette(s) PVC-Aluminium de 28 comprimé(s);Présentation active;Déclaration de commercialisation;05/03/2001;3400935436696;oui;65%;188,49;189,51;1,02
69718024;3015940;plaquette(s) OPA : polyamide orienté aluminium PVC-Aluminium de 28 comprimé(s);Présentation active;Déclaration de commercialisation;26/02/2019;3400930159408;oui;15%;15,00;16,02;1,02
69718483;3437631;1 tube(s) polyéthylène de 30 g;Présentation active;Déclaration de commercialisation;10/09/1998;3400934376313;oui;30%;3,80;4,82;1,02
69719090;3099855;1 ampoule(s) en verre de 1,5 ml;Présentation active;Déclaration de commercialisation;19/11/1952;3400930998557;oui;65%;1,51;2,53;1,02
69719585;3009298;60 plaquette(s) PVC polyéthylène PVDC aluminium de 1 comprimé(s);Présentation active;Déclaration de commercialisation;03/01/2018;3400930092989;oui;65%;590,11;591,13;1,02
69720897;3658094;30 récipient(s) unidose(s) polyéthylène de 1 ml;Présentation active;Déclaration de commercialisation;30/01/2006;3400936580947;oui;65%;14,72;15,74;1,02
69721369;3611537;2 ampoule(s) en verre jaune(brun) de 1  ml;Présentation active;Déclaration de commercialisation;23/07/2004;3400936115378;oui;15%;1,25;2,27;1,02
69722236;3574871;plaquette(s) thermoformée(s) PVC-Aluminium de 12  comprimé(s);Présentation active;Déclaration de commercialisation;04/01/2002;3400935748713;oui;65%;1,72;2,74;1,02
69722250;3022024;30 plaquette(s) polyamide aluminium PVC-Aluminium de 1 comprimé(s);Présentation active;Déclaration de commercialisation;04/08/2021;3400930220245;oui;65%;93,76;94,78;1,02
69723039;2682587;plaquette(s) aluminium PVC (ACLAR RX) polytrifluorochloroéthylène de 15 comprimé(s);Présentation active;Déclaration de commercialisation;06/10/2015;3400926825874;oui;30%;1,89;2,91;1,02
69723039;2682601;plaquette(s) aluminium PVC (ACLAR RX) polytrifluorochloroéthylène de 30 comprimé(s);Présentation active;Déclaration de commercialisation;28/09/2015;3400926826017;oui;30%;3,46;4,48;1,02
69723053;3001811;56 plaquette(s) thermoformée(s) PVC PVDC aluminium de 1 gélule(s);Présentation active;Déclaration de commercialisation;27/11/2015;3400930018118;oui;65%;4,55;5,57;1,02
69723053;3001812;84 plaquette(s) thermoformée(s) PVC PVDC aluminium de 1 gélule(s);Présentation active;Déclaration de commercialisation;27/11/2015;3400930018125;oui;65%;6,70;7,72;1,02
69723943;3019022;plaquette(s) OPA : polyamide orienté aluminium PVC-Aluminium de 60 comprimé(s);Présentation active;Déclaration de commercialisation;10/02/2020;3400930190227;oui;100%;789,10;790,12;1,02
69724187;2760778;plaquette(s) thermoformée(s) PVC PVDC aluminium de 60 comprimé(s);Présentation active;Déclaration de commercialisation;19/03/2015;3400927607783;oui;65%;8,88;9,90;1,02
69724187;2760790;plaquette(s) thermoformée(s) PVC PVDC aluminium de 180 comprimé(s);Présentation active;Déclaration de commercialisation;19/03/2015;3400927607905;oui;65%;26,49;27,51;1,02
69724251;3512551;film(s) PVC-Aluminium de 30 comprimé(s);Présentation active;Déclaration de commercialisation;31/05/2000;3400935125514;oui;65%;2,88;3,90;1,02
69724251;3723348;plaquette(s) PVC-Aluminium de 90 comprimé(s);Présentation active;Déclaration de commercialisation;08/01/2007;3400937233484;non;65%;7,69;10,45;2,76
69724301;3795230;flacon(s) polyéthylène haute densité (PEHD) de 125 ml;Présentation active;Déclaration de commercialisation;09/12/2008;3400937952309;non;65%;12,62;13,64;1,02
69725606;2688816;plaquette(s) thermoformée(s) PVC PVDC aluminium de 30 comprimé(s);Présentation active;Déclaration de commercialisation;07/03/2013;3400926888169;oui;65%;3,64;4,66;1,02
69725606;2688839;plaquette(s) thermoformée(s) PVC PVDC aluminium de 90 comprimé(s);Présentation active;Déclaration de commercialisation;07/03/2013;3400926888398;oui;65%;10,53;13,29;2,76
69726341;3011957;plaquette(s) PVC polyéthylène PVDC aluminium de 28 comprimé(s);Présentation active;Déclaration de commercialisation;28/04/2020;3400930119570;oui;65%;144,92;145,94;1,02
69727429;3020392;1 flacon en verre de 10 ml;Présentation active;Déclaration de commercialisation;23/11/2020;3400930203927;oui;65%;16,86;17,88;1,02
69731801;3297041;1 flacon(s) polyéthylène haute densité (PEHD) de 10 ml;Présentation active;Déclaration de commercialisation;19/01/1996;3400932970414;oui;65%;3,01;4,03;1,02
69733040;3883916;plaquette(s) aluminium PVC PVDC de 30 comprimé(s);Présentation active;Déclaration de commercialisation;17/04/2009;3400938839166;oui;65%;4,14;5,16;1,02
69733040;3883945;plaquette(s) aluminium PVC PVDC de 90 comprimé(s);Présentation active;Déclaration de commercialisation;17/04/2009;3400938839456;oui;65%;11,53;14,29;2,76
69733859;3852703;plaquette(s) thermoformée(s) polyamide aluminium PVC de 30 comprimé(s);Présentation active;Déclaration de commercialisation;15/12/2008;3400938527032;oui;65%;5,29;6,31;1,02
69733859;3852732;plaquette(s) thermoformée(s) polyamide aluminium PVC de 90 comprimé(s);Présentation active;Déclaration de commercialisation;15/12/2008;3400938527322;oui;65%;15,76;18,52;2,76
69735867;3967464;plaquette(s) thermoformée(s) PVC PVDC aluminium de 30 gélule(s);Présentation active;Déclaration de commercialisation;28/12/2009;3400939674643;oui;65%;3,69;4,71;1,02
69735867;3967470;plaquette(s) thermoformée(s) PVC PVDC aluminium de 90 gélule(s);Présentation active;Déclaration de commercialisation;28/12/2009;3400939674704;oui;65%;10,13;12,89;2,76
69736549;2798485;plaquette(s) PVC PVDC aluminium de 60 comprimé(s);Présentation active;Déclaration de commercialisation;20/09/2021;3400927984853;oui;65%;22,56;23,58;1,02
69739716;3904989;plaquette(s) thermoformée(s) PVC-Aluminium de 30 comprimé(s);Présentation active;Déclaration de commercialisation;01/12/2011;3400939049892;oui;65%;3,98;5,00;1,02
69739716;3905003;plaquette(s) thermoformée(s) PVC-Aluminium de 60 comprimé(s);Présentation active;Déclaration de commercialisation;09/03/2012;3400939050034;oui;65%;7,36;8,38;1,02
69739716;4189997;plaquette(s) thermoformée(s) PVC-Aluminium de 180 comprimé(s);Présentation active;Déclaration de commercialisation;07/03/2012;3400941899973;oui;65%;22,03;24,79;2,76
69740017;3383237;plaquette(s) PVC-Aluminium de 30 comprimé(s);Présentation active;Déclaration de commercialisation;16/09/2008;3400933832377;oui;65%;4,14;5,16;1,02
69740017;3578188;plaquette(s) PVC-Aluminium de 90 comprimé(s);Présentation active;Déclaration de commercialisation;16/09/2008;3400935781888;oui;65%;11,53;14,29;2,76
69741329;3013805;plaquette(s) aluminium PVC de 30 comprimé(s);Présentation active;Déclaration de commercialisation;23/03/2020;3400930138052;oui;100%;850,02;851,04;1,02
69741731;3732850;7 sachet(s)-dose(s) copolymère d'éthylène aluminium polyéthylène basse densité (PEBD) papier polyéthylène de 1 dispositif(s);Présentation active;Déclaration de commercialisation;18/02/2011;3400937328500;oui;65%;11,05;12,07;1,02
69741731;3772097;30 sachet(s)-dose(s) copolymère d'éthylène aluminium polyéthylène basse densité (PEBD) papier polyéthylène de 1 dispositif(s);Présentation active;Déclaration de commercialisation;10/01/2011;3400937720977;oui;65%;46,90;47,92;1,02
69742178;3632048;plaquette(s) thermoformée(s) PVC polyéthylène PVDC aluminium de 28 comprimé(s);Présentation active;Déclaration de commercialisation;28/05/2004;3400936320482;oui;65%;4,10;5,12;1,02
69742203;3010112;plaquette(s) PVC PVDC aluminium de 28 comprimé(s);Présentation active;Déclaration de commercialisation;26/04/2019;3400930101124;oui;65%;8,72;9,74;1,02
69742819;3005678;plaquette(s) PVC aluminium de 14 comprimé(s);Présentation active;Déclaration de commercialisation;11/09/2018;3400930056783;oui;65%;218,89;219,91;1,02
69742819;3005680;plaquette(s) PVC aluminium de 28 comprimé(s);Présentation active;Déclaration de commercialisation;11/09/2018;3400930056806;oui;65%;436,61;437,63;1,02
69742819;3005684;plaquette(s) PVC aluminium de 56 comprimé(s);Présentation active;Déclaration de commercialisation;11/09/2018;3400930056844;oui;65%;851,31;852,33;1,02
69744389;2765126;plaquette(s) formée(s) à froid polyamide aluminium PVC-Aluminium de 30 comprimé(s);Présentation active;Déclaration de commercialisation;07/01/2015;3400927651267;oui;65%;3,32;4,34;1,02
69744389;2765132;plaquette(s) formée(s) à froid polyamide aluminium PVC-Aluminium de 90 comprimé(s);Présentation active;Déclaration de commercialisation;19/12/2014;3400927651328;oui;65%;9,00;11,76;2,76
69745669;3554578;1 tube(s) aluminium de 15 g;Présentation active;Déclaration de commercialisation;03/12/2010;3400935545787;oui;30%;2,75;3,77;1,02
69746358;3006889;plaquette(s) PVC PVDC aluminium de 14 gélule(s);Présentation active;Déclaration de commercialisation;11/09/2018;3400930068892;oui;65%;2,00;3,02;1,02
69751088;3465403;plaquette(s) thermoformée(s) PVC PVDC aluminium de 30 gélule(s);Présentation active;Déclaration de commercialisation;20/05/1999;3400934654039;oui;65%;4,53;5,55;1,02
69751818;3282708;1 flacon(s) en verre de 180 ml;Présentation active;Déclaration de commercialisation;19/05/1988;3400932827084;oui;65%;10,67;11,69;1,02
69756142;3000886;1 flacon(s) en verre (de type III) de 2,5 ml avec 20 spatule(s);Présentation active;Déclaration de commercialisation;02/12/2016;3400930008867;oui;30%;10,38;11,40;1,02
69758944;3888730;plaquette(s) thermoformée(s) aluminium de 30 comprimé(s);Présentation active;Déclaration de commercialisation;13/09/2010;3400938887303;oui;65%;3,75;4,77;1,02
69758944;3888753;plaquette(s) thermoformée(s) aluminium de 90 comprimé(s);Présentation active;Déclaration de commercialisation;13/09/2010;3400938887532;oui;65%;10,85;13,61;2,76
69759672;3780961;1 flacon(s) en verre brun contenant 26,3 g de poudre avec seringue(s) pour administration orale graduée avec adaptateur(s) pour flacon;Présentation active;Déclaration de commercialisation;09/03/2007;3400937809610;oui;65%;12,04;13,06;1,02
69765390;3664752;plaquette(s) thermoformée(s) PVC-Aluminium de 12 comprimé(s);Présentation active;Déclaration de commercialisation;03/03/2005;3400936647527;oui;65%;2,22;3,24;1,02
69766001;4900066;plaquette(s) PVC-Aluminium de 30 comprimé(s);Présentation active;Déclaration de commercialisation;05/12/2016;3400949000661;oui;65%;8,01;9,03;1,02
69766001;4900067;plaquette(s) PVC-Aluminium de 90 comprimé(s);Présentation active;Déclaration de commercialisation;21/11/2016;3400949000678;oui;65%;23,93;24,95;1,02
69766567;3018017;plaquettes PVC PVDC aluminium de 28 comprimés;Présentation active;Déclaration de commercialisation;29/06/2020;3400930180174;oui;65%;78,94;79,96;1,02
69767594;3638157;plaquette(s) thermoformée(s) PVC-Aluminium de 8 comprimé(s);Présentation active;Déclaration de commercialisation;22/07/2004;3400936381575;oui;65%;1,07;2,09;1,02
69768949;3180853;plaquette(s) PVC-Aluminium de 30 comprimé(s);Présentation active;Déclaration de commercialisation;19/09/1975;3400931808534;oui;30%;4,19;5,21;1,02
69769588;2749009;plaquette(s) PVC-Aluminium papier de 12 comprimé(s) avec sécurité enfant;Présentation active;Déclaration de commercialisation;13/11/2013;3400927490095;oui;65%;18,56;19,58;1,02
69771614;2698275;plaquette(s) thermoformée(s) PVC polyéthylène PVDC aluminium de 90 comprimé(s);Présentation active;Déclaration de commercialisation;21/08/2015;3400926982751;oui;65%;10,20;11,22;1,02
69771849;3657456;6 plaquette(s) thermoformée(s) PVC polyéthylène PVDC de 10 comprimé(s);Présentation active;Déclaration de commercialisation;03/10/2005;3400936574564;oui;100%;22,10;23,12;1,02
69771920;3674325;plaquette(s) PVC PVDC aluminium de 28 comprimé(s);Présentation active;Déclaration de commercialisation;02/08/2005;3400936743250;oui;65%;5,00;6,02;1,02
69772164;3015269;plaquette(s) polyamide aluminium PVC-Aluminium de 30 comprimé(s);Présentation active;Déclaration de commercialisation;07/10/2019;3400930152690;oui;100%;949,12;950,14;1,02
69772883;3015650;plaquette(s) PVC PVDC aluminium de 30 comprimé(s);Présentation active;Déclaration de commercialisation;25/02/2019;3400930156506;oui;65%;14,69;15,71;1,02
69772883;3015652;plaquette(s) PVC PVDC aluminium de 90 comprimé(s);Présentation active;Déclaration de commercialisation;25/02/2019;3400930156520;oui;65%;41,12;43,88;2,76
69774343;3155281;1 flacon(s) en verre - 1 ampoule(s) en verre de 2  ml;Présentation active;Déclaration de commercialisation;19/09/1978;3400931552819;oui;65%;3,98;5,00;1,02
69776892;3594833;1 flacon(s) en verre de 10,5 g de poudre avec seringue(s) pour administration orale polyéthylène polystyrène;Présentation active;Déclaration de commercialisation;30/01/2003;3400935948335;oui;65%;4,41;5,43;1,02
69777040;4927018;plaquette(s) polyamide aluminium PVC-Aluminium de 28 comprimé(s);Présentation active;Déclaration de commercialisation;02/08/2018;3400949270187;oui;65%;3,42;4,44;1,02
69777706;3552467;1 seringue(s) préremplie(s) en verre de 0,5 ml;Présentation active;Déclaration de commercialisation;09/10/2001;3400935524676;oui;65%;12,37;13,39;1,02
