Id_grp_generique;libelle_gp_gen;type_generique;num_tri
1750;SITAGLIPTINE + METFORMINE (CHLORHYDRATE DE) 50 mg + 850 mg-JANUMET 50 mg/850 mg, comprimé pelliculé  - VELMETIA 50 mg/850 mg, comprimé pelliculé;1;2
1751;SITAGLIPTINE + METFORMINE (CHLORHYDRATE DE) 50 mg + 1000 mg - JANUMET 50 mg/1000 mg, comprimé pelliculé - VELMETIA 50 mg/1000 mg, comprimé pelliculé;1;2
1752;RISPERIDONE 25 mg/2 mL - RISPERDALCONSTA L.P. 25 mg/2 ml, poudre et solvant pour suspension injectable à libération prolongée en seringue préremplie;1;2
1753;RISPERIDONE 37,5 mg/2 mL - RISPERDALCONSTA L.P. 37,5 mg/2 ml, poudre et solvant pour suspension injectable à libération prolongée en seringue préremplie;1;2
1754;RISPERIDONE 50 mg/2 mL - RISPERDALCONSTA L.P. 50 mg/2 ml, poudre et solvant pour suspension injectable à libération prolongée en seringue préremplie;1;2
1755;ATROPINE (SULFATE D') 1 mg/mL - ATROPINE (SULFATE) AGUETTANT 1 mg/ml, solution injectable;1;2
1756;CIDOFOVIR DIHYDRATE équivalent à CIDOFOVIR ANHYDRE 75 mg/mL- VISTIDE 75 mg/mL, solution à diluer pour perfusion;0;1
1757;L-CARNITINE 100 mg/ml - LEVOCARNIL 100 mg/ml, solution buvable;1;2
1758;DICLOFENAC SODIQUE 75 mL/3 mL - VOLTARENE 75 mg/3 ml, solution injectable;1;2
1759;DIVALPROATE DE SODIUM équivalant à ACIDE VALPROIQUE 250 mg - DEPAKOTE 250 mg, comprimé gastro-résistant;1;2
1760;DIVALPROATE DE SODIUM équivalant à ACIDE VALPROIQUE 500 mg - DEPAKOTE 500 mg, comprimé gastro-résistant;0;1
1761;DORZOLAMIDE (CHLORHYDRATE DE) équivalant à DORZOLAMIDE 20 mg/mL - TRUSOPT 20 mg/ml, collyre en solution en récipient unidose;1;2
1762;METFORMINE (CHLORHYDRATE DE) 1000 mg - GLUCOPHAGE 1000 mg, poudre pour solution buvable en sachet-dose;0;1
1763;LANTHANE (CARBONATE DE) HYDRATE équivalant à LANTHANE 1000 mg - FOSRENOL 1000 mg, comprimé à croquer;1;2
1764;LANTHANE (CARBONATE DE) HYDRATE équivalant à LANTHANE 500 mg - FOSRENOL 500 mg, comprimé à croquer;1;2
1765;LANTHANE (CARBONATE DE) HYDRATE équivalant à LANTHANE 750 mg - FOSRENOL 750 mg, comprimé à croquer;1;2
1766;NIMODIPINE 10 mg/50 mL - NIMOTOP 10 mg/50 ml, solution injectable pour perfusion;1;2
1767;SALBUTAMOL (SULFATE DE) équivalant à SALBUTAMOL 0,5 mg/1 mL - VENTOLINE 0,5 mg/1 ml, solution injectable par voie sous-cutanée en ampoule;1;2
1771;ACETATE D'ABIRATERONE 250 mg - ZYTIGA 250 mg, comprimé;0;1
1772;ACETATE D'ABIRATERONE 500 mg - ZYTIGA 500 mg, comprimé;1;6
1773;DROPÉRIDOL 2, mg/ml - XOMOLIX 2,5 mg/ml, solution injectable;0;1
1774;TEMSIROLIMUS 30 mg - TORISEL 30 mg, solution à diluer et diluant pour solution pour perfusion;0;1
1775;BILASTINE 20 mg - BILASKA 20 mg, comprimé - INORIAL 20 mg, comprimé;1;6
1776;FESOTERODINE (FUMARATE DE) 4 mg - TOVIAZ 4 mg, comprimé à libération prolongée;1;2
1777;FESOTERODINE (FUMARATE DE) 8 mg - TOVIAZ 8 mg, comprimé à libération prolongée;1;4
1778;AMLODIPINE (BESILATE D') équivalant à AMLODIPINE 5 mg + VALSARTAN 160 mg + HYDROCHLOROTHIAZIDE 12,5 - EXFORGE HCT 5 mg/160 mg/12,5 mg, comprimé pelliculé;0;1
1779;LANREOTIDE (ACETATE DE) équivalant à LANREOTIDE 120 mg - SOMATULINE L.P. 120 mg, solution injectable à libération prolongée en seringue préremplie;1;2
1780;LANREOTIDE (ACETATE DE) équivalant à LANREOTIDE 60 mg - SOMATULINE L.P. 60 mg, solution injectable à libération prolongée en seringue préremplie;1;2
1781;LANREOTIDE (ACETATE DE) équivalant à LANREOTIDE 90 mg - SOMATULINE L.P. 90 mg, solution injectable à libération prolongée en seringue préremplie;0;1
1782;FAMPRIDINE 10 mg - FAMPYRA 10 mg, comprimé à libération prolongée;0;1
1783;PALIPERIDONE (PALMITATE DE) équivalent à PALIPERIDONE 150 mg - XEPLION 150 mg, suspension injectable à libération prolongée;0;1
1784;PALIPERIDONE (PALMITATE DE) équivalent à PALIPERIDONE 100 mg - XEPLION 100 mg, suspension injectable à libération prolongée;0;1
1785;PALIPERIDONE (PALMITATE DE) équivalent à PALIPERIDONE 25 mg - XEPLION 25 mg, suspension injectable à libération prolongée;1;2
1786;PALIPERIDONE (PALMITATE DE) équivalent à PALIPERIDONE 50 mg - XEPLION 50 mg, suspension injectable à libération prolongée;1;2
1787;PALIPERIDONE (PALMITATE DE) équivalent à PALIPERIDONE 75 mg - XEPLION 75 mg, suspension injectable à libération prolongée;0;1
1788;MELATONINE 2 mg - CIRCADIN 2 mg, comprimé à libération prolongée;1;2
1789;ICATIBANT (ACETATE D') équivalent ICATIBANT 30 mg/3 mL - FIRAZYR 30 mg, solution injectable en seringue pré-remplie;0;1
1790;CALCIPOTRIOL 50 microgrammes/g + BETAMETHASONE (DIPROPIONATE DE) équivalent à BETAMETHASONE 0,5 mg/g - DAIVOBET 50 microgrammes/0,5 mg/g, gel;1;3
1791;BIMATOPROST 0,3 mg/mL+ TIMOLOL (MALEATE DE) équivalant à TIMOLOL 5 mg/mL - GANFORT 0,3 mg/ml + 5 mg/ml, collyre en solution en récipient unidose;0;1
1792;BIMATOPROST 0,3 mg/mL - LUMIGAN 0,3 mg/ml, collyre en solution en récipient unidose;1;2
1793;DORZOLAMIDE (CHLORHYDRATE DE) équivalant à DORZOLAMIDE 20 mg/mL +  TIMOLOL (MALÉATE DE) équivalant à TIMOLOL 5 mg/mL - COSOPT 20 mg/ml + 5 mg/ml, collyre en solution en récipient unidose;0;1
1794;MÉTHYLPHÉNIDATE (CHLORHYDRATE DE) 10 mg - RITALINE L.P. 10 mg, gélule à libération prolongée;0;1
1795;MÉTHYLPHÉNIDATE (CHLORHYDRATE DE) 20 mg - RITALINE L.P. 20 mg, gélule à libération prolongée;1;2
1796;MÉTHYLPHÉNIDATE (CHLORHYDRATE DE) 30 mg - RITALINE L.P. 30 mg, gélule à libération prolongée;0;1
1797;MÉTHYLPHÉNIDATE (CHLORHYDRATE DE) 40 mg - RITALINE L.P. 40 mg, gélule à libération prolongée;1;2
1798;SUGAMMADEX SODIQUE équivalant à SUGAMMADEX 100 mg/mL - BRIDION 100 mg/ml, solution injectable;1;2
1799;ESMOLOL (CHLORHYDRATE D') 10mg/mL - BREVIBLOC 10 mg/ml, solution pour perfusion;0;1
1800;IBUPROFENE 400 mg - ADVILCAPS 400 mg, capsule molle;0;1
1801;SCOPOLAMINE (BUTYLBROMURE DE) 20 mg/mL - BUSCOPAN 20 mg/2 ml, solution injectable;1;1
1802;THIOTEPA 100 mg - TEPADINA 100 mg, poudre pour concentré pour solution pour perfusion;0;1
1803;THIOTEPA 15 mg - TEPADINA 15 mg, poudre pour concentré pour solution pour perfusion;0;1
1804;CEFIXIME TRIHYDRATE équivalent à 100 mg/5 ml CEFIXIME - OROKEN ENFANTS 100 mg/5 ml, poudre pour suspension buvable en flacon;0;1
1805;ISOPRENALINE (CHLORHYDRATE D') 0,2 mg/1 mL - ISUPREL 0,20 mg/1 ml, solution injectable en ampoule;1;2
