CodeCIS;Denomination_medicament;Forme_pharmaceutique;Voie_administration;Type_procédure_AMM;Date_AMM ;Titulaire(s)
60754631;MICAFUNGINE MYLAN 50 mg, poudre pour solution à diluer pour perfusion;poudre pour solution à diluer pour perfusion;intraveineuse;Procédure décentralisée;24/06/2020; MYLAN SAS
64022529;MICAFUNGINE OHRE PHARMA 100 mg, poudre pour solution à diluer pour perfusion;poudre pour solution à diluer pour perfusion;intraveineuse;Procédure nationale;06/02/2020; OHRE PHARMA
61841758;MICAFUNGINE OHRE PHARMA 50 mg, poudre pour solution à diluer pour perfusion;poudre pour solution à diluer pour perfusion;intraveineuse;Procédure nationale;06/02/2020; OHRE PHARMA
62262657;MICAFUNGINE REIG JOFRE 100 mg, poudre pour solution à diluer pour perfusion;poudre pour solution à diluer pour perfusion;intraveineuse;Procédure décentralisée;07/07/2021; LABORATORIO REIG JOFRE (ESPAGNE)
69105377;MICAFUNGINE REIG JOFRE 50 mg, poudre pour solution à diluer pour perfusion;poudre pour solution à diluer pour perfusion;intraveineuse;Procédure décentralisée;07/07/2021; LABORATORIO REIG JOFRE (ESPAGNE)
61065137;MYOZYME 50 mg, poudre pour solution à diluer pour perfusion;poudre pour solution à diluer pour perfusion;intraveineuse;Procédure centralisée;29/03/2006; GENZYME EUROPE (PAYS BAS)
60627865;ORENCIA 250 mg, poudre pour solution à diluer pour perfusion;poudre pour solution à diluer pour perfusion;intraveineuse;Procédure centralisée;21/05/2007; BRISTOL-MYERS SQUIBB PHARMA (IRLANDE)
61483364;PEMETREXED FRESENIUS KABI 100 mg, poudre pour solution à diluer pour perfusion;poudre pour solution à diluer pour perfusion;intraveineuse;Procédure centralisée;22/07/2016; FRESENIUS KABI DEUTSCHLAND (ALLEMAGNE)
66335088;PEMETREXED FRESENIUS KABI 500 mg, poudre pour solution à diluer pour perfusion;poudre pour solution à diluer pour perfusion;intraveineuse;Procédure centralisée;22/07/2016; FRESENIUS KABI DEUTSCHLAND (ALLEMAGNE)
67768231;PEMETREXED HOSPIRA 100 mg, poudre pour solution à diluer pour perfusion;poudre pour solution à diluer pour perfusion;intraveineuse;Procédure centralisée;20/11/2015; PFIZER EUROPE MA EEIG (BELGIQUE)
69681070;PEMETREXED HOSPIRA 1000 mg, poudre pour solution à diluer pour perfusion;poudre pour solution à diluer pour perfusion;intraveineuse;Procédure centralisée;20/11/2015; PFIZER EUROPE MA EEIG (BELGIQUE)
64840348;PEMETREXED HOSPIRA 500 mg, poudre pour solution à diluer pour perfusion;poudre pour solution à diluer pour perfusion;intraveineuse;Procédure centralisée;20/11/2015; PFIZER EUROPE MA EEIG (BELGIQUE)
69454261;PIXUVRI 29 mg, poudre pour solution à diluer pour perfusion;poudre pour solution à diluer pour perfusion;intraveineuse;Procédure centralisée;10/05/2012; LES LABORATOIRES SERVIER
67582262;REMSIMA 100 mg, poudre pour solution à diluer pour solution pour perfusion;poudre pour solution à diluer pour perfusion;intraveineuse;Procédure centralisée;10/09/2013; CELLTRION HEALTHCARE HUNGARY (HONGRIE)
66242506;SPECTRILA 10 000 U, poudre pour solution à diluer pour perfusion;poudre pour solution à diluer pour perfusion;intraveineuse;Procédure centralisée;14/01/2016; MEDAC GESELLSCHAFT FUR KLINISCHE SPEZIALPRAPARATE (ALLEMAGNE)
63371175;STREPTOZOCINE KEOCYT 1 g, poudre pour solution à diluer pour perfusion;poudre pour solution à diluer pour perfusion;intraveineuse;Procédure décentralisée;07/06/2018; KEOCYT
68678566;VANCOMYCINE HIKMA 1 g, poudre pour solution à diluer pour perfusion;poudre pour solution à diluer pour perfusion;intraveineuse;Procédure décentralisée;06/08/2018; HIKMA FARMACEUTICA (PORTUGAL)
61113361;VANCOMYCINE HIKMA 500 mg, poudre pour solution à diluer pour perfusion;poudre pour solution à diluer pour perfusion;intraveineuse;Procédure décentralisée;06/08/2018; HIKMA FARMACEUTICA (PORTUGAL)
63280448;VYXEOS 44 mg/100 mg, poudre pour solution à diluer pour perfusion;poudre pour solution à diluer pour perfusion;intraveineuse;Procédure centralisée;23/08/2018; JAZZ PHARMACEUTICALS IRELAND LIMITED (IRLANDE)
65987568;XYDALBA 500 mg, poudre pour solution à diluer pour perfusion;poudre pour solution à diluer pour perfusion;intraveineuse;Procédure centralisée;19/02/2015; ALLERGAN PHARMACEUTICALS INTERNATIONAL (IRLANDE)
66602114;YONDELIS 0,25 mg, poudre pour solution à diluer pour perfusion;poudre pour solution à diluer pour perfusion;intraveineuse;Procédure centralisée;17/09/2007; PHARMA MAR
60457338;YONDELIS 1 mg, poudre pour solution à diluer pour perfusion;poudre pour solution à diluer pour perfusion;intraveineuse;Procédure centralisée;17/09/2007; PHARMA MAR
69979273;ZAVICEFTA 2 g/0,5 g, poudre pour solution à diluer pour perfusion;poudre pour solution à diluer pour perfusion;intraveineuse;Procédure centralisée;24/06/2016; PFIZER IRELAND PHARMACEUTICALS (IRLANDE)
65166404;ZERBAXA 1 g/0,5 g, poudre pour solution à diluer pour perfusion;poudre pour solution à diluer pour perfusion;intraveineuse;Procédure centralisée;18/09/2015; MERCK SHARP & DOHME (PAYS-BAS)
65424751;ZINFORO 600 mg, poudre pour solution à diluer pour perfusion;poudre pour solution à diluer pour perfusion;intraveineuse;Procédure centralisée;23/08/2012; PFIZER IRELAND PHARMACEUTICALS (IRLANDE)
68043798;ACETYLCYSTEINE EG 200 mg, poudre pour solution buvable en sachet-dose;poudre pour solution buvable;orale;Procédure nationale;26/12/2003; EG LABO - LABORATOIRES EUROGENERICS
69896678;ACETYLCYSTEINE EG LABO CONSEIL 200 mg SANS SUCRE, poudre pour solution buvable en sachet-dose;poudre pour solution buvable;orale;Procédure nationale;07/09/2010; EG LABO - LABORATOIRES EUROGENERICS
65483582;ACETYLCYSTEINE MYLAN 200 mg, poudre pour solution buvable en sachet-dose;poudre pour solution buvable;orale;Procédure nationale;26/12/2003; MYLAN SAS
67657188;ACETYLCYSTEINE TEVA CONSEIL 200 mg SANS SUCRE, poudre pour solution buvable en sachet-dose;poudre pour solution buvable;orale;Procédure nationale;26/09/2012; TEVA SANTE
64498371;CALCIDOSE VITAMINE D3, 500 mg/800 UI, poudre pour solution buvable en sachet;poudre pour solution buvable;orale;Procédure nationale;29/11/2017; LABORATOIRES MAYOLY SPINDLER
68885675;CITRAFLEET, poudre pour solution buvable en sachet;poudre pour solution buvable;orale;Procédure de reconnaissance mutuelle;21/04/2008; CASEN RECORDATI (ESPAGNE)
61681702;DOLIPRANE 1000 mg, poudre pour solution buvable en sachet-dose;poudre pour solution buvable;orale;Procédure nationale;26/08/2003; OPELLA HEALTHCARE FRANCE
69198794;FORLAX 4 g, poudre pour solution buvable en sachet;poudre pour solution buvable;orale;Procédure de reconnaissance mutuelle;28/11/2002; IPSEN CONSUMER HEALTHCARE
63389433;GLIOLAN 30 mg/ml, poudre pour solution buvable;poudre pour solution buvable;orale;Procédure centralisée;07/09/2007; MEDAC GESELLSCHAFT FUR KLINISCHE SPEZIALPRAPARATE (ALLEMAGNE)
66743143;HELICOBACTER TEST INFAI pour les enfants agés de 3 à 11 ans, 45 mg, poudre pour solution buvable;poudre pour solution buvable;orale;Procédure centralisée;10/10/2002; INFAI & NMR IMAGING (ALLEMAGNE)
61541629;HUMEXLIB ETAT GRIPPAL PARACETAMOL/VITAMINE C/PHENIRAMINE 500 mg/200 mg/25 mg, poudre pour solution buvable en sachet;poudre pour solution buvable;orale;Procédure nationale;27/02/2014; LABORATOIRES URGO HEALTHCARE
60025314;MACROGOL 3350 MAYOLY SPINDLER 8,5 g, poudre pour solution buvable en sachet;poudre pour solution buvable;orale;Procédure décentralisée;19/06/2017; LABORATOIRES MAYOLY SPINDLER
63229902;MACROGOL 4000 ARROW 10 g, poudre pour solution buvable en sachet;poudre pour solution buvable;orale;Procédure décentralisée;15/03/2019; ARROW GENERIQUES
64452609;MACROGOL 4000 ARROW 4 g, poudre pour solution buvable en sachet;poudre pour solution buvable;orale;Procédure décentralisée;15/03/2019; ARROW GENERIQUES
63735718;MACROGOL 4000 BIOGARAN 4 g, poudre pour solution buvable en sachet;poudre pour solution buvable;orale;Procédure nationale;20/01/2020; IPSEN CONSUMER HEALTHCARE
68514022;MACROGOL 4000 EG 10 g, poudre pour solution buvable en sachet;poudre pour solution buvable;orale;Procédure nationale;15/03/2019; EG LABO - LABORATOIRES EUROGENERICS
69415237;MACROGOL 4000 EG 4 g, poudre pour solution buvable en sachet;poudre pour solution buvable;orale;Procédure nationale;10/07/2019; EG LABO - LABORATOIRES EUROGENERICS
66460615;MACROGOL 4000 MYLAN 10 g, poudre pour solution buvable en sachet-dose;poudre pour solution buvable;orale;Procédure nationale;10/10/2008; MYLAN SAS
61535416;MACROGOL 4000 SANDOZ 10 g, poudre pour solution buvable en sachet;poudre pour solution buvable;orale;Procédure nationale;20/05/2010; IPSEN CONSUMER HEALTHCARE
67002485;MACROGOL 4000 ZENTIVA 10 g, poudre pour solution buvable en sachet;poudre pour solution buvable;orale;Procédure nationale;15/03/2019; ZENTIVA FRANCE
60462538;MACROGOL BIOGARAN 10 g, poudre pour solution buvable en sachet;poudre pour solution buvable;orale;Procédure nationale;21/05/2007; IPSEN CONSUMER HEALTHCARE
63061130;MOVICOL CHOCOLAT, poudre pour solution buvable en sachet;poudre pour solution buvable;orale;Procédure nationale;21/09/2010; NORGINE (PAYS-BAS)
66027553;MOVICOL ENFANTS, poudre pour solution buvable en sachet-dose;poudre pour solution buvable;orale;Procédure nationale;31/03/2004; NORGINE (PAYS-BAS)
66341408;MOVICOL SANS AROME, poudre pour solution buvable en sachet;poudre pour solution buvable;orale;Procédure nationale;21/09/2010; NORGINE (PAYS-BAS)
67148682;OSAFLEXAN 1178 mg, poudre pour solution buvable en sachet-dose;poudre pour solution buvable;orale;Procédure décentralisée;06/10/2009; ROTTAPHARM (IRLANDE)
64849984;PARACETAMOL ARROW 1000 mg, poudre pour solution buvable en sachet-dose;poudre pour solution buvable;orale;Procédure nationale;23/10/2008; ARROW GENERIQUES
68234981;PARACETAMOL ARROW 300 mg, poudre pour solution buvable en sachet-dose;poudre pour solution buvable;orale;Procédure nationale;23/10/2008; ARROW GENERIQUES
64762433;PARACETAMOL ARROW 500 mg, poudre pour solution buvable en sachet-dose;poudre pour solution buvable;orale;Procédure nationale;23/10/2008; ARROW GENERIQUES
66142228;PARACETAMOL BIOGARAN 1000 mg, poudre pour solution buvable en sachet-dose;poudre pour solution buvable;orale;Procédure nationale;22/12/2008; BIOGARAN
61400596;PARACETAMOL BIOGARAN 300 mg, poudre pour solution buvable en sachet-dose;poudre pour solution buvable;orale;Procédure nationale;11/12/2008; BIOGARAN
69867452;PARACETAMOL BIOGARAN 500 mg, poudre pour solution buvable en sachet-dose;poudre pour solution buvable;orale;Procédure nationale;11/12/2008; BIOGARAN
61621858;PARACETAMOL/VITAMINE C/PHENIRAMINE MYLAN CONSEIL 500 mg/200 mg/25 mg, poudre pour solution buvable en sachet;poudre pour solution buvable;orale;Procédure nationale;05/02/2014; MYLAN SAS
60759678;PARACETAMOL/VITAMINE C/PHENIRAMINE MYLAN CONSEIL SANS SUCRE 500 mg/200 mg/25 mg, poudre pour solution buvable en sachet édulcorée à l’aspartam;poudre pour solution buvable;orale;Procédure nationale;21/12/2015; MYLAN SAS
66769608;PICOPREP, poudre pour solution buvable;poudre pour solution buvable;orale;Procédure de reconnaissance mutuelle;15/09/2010; FERRING (FRANCE)
60626471;ROVALCYTE 50 mg/ml, poudre pour solution buvable;poudre pour solution buvable;orale;Procédure de reconnaissance mutuelle;02/07/2008; ROCHE
61408707;TRANSIPEGLIB 5,9 g, poudre pour solution buvable en sachet;poudre pour solution buvable;orale;Procédure nationale;28/04/2010; RECORDATI INDUSTRIA CHIMICA E FARMACEUTICA (ITALIE)
64899898;TROXERUTINE MYLAN 3,5 g, poudre pour solution buvable en sachet-dose;poudre pour solution buvable;orale;Procédure nationale;27/03/2002; MYLAN SAS
64349947;OXOGLURATE D’ORNITHINE MYLAN 5 g, poudre pour solution buvable et gastro-entérale en sachet-dose;poudre pour solution buvable et entéral(e);"gastro-entérale;orale";Procédure nationale;27/04/2006; MYLAN SAS
69530022;OXOGLURATE D'ORNITHINE CHIESI 5 g, poudre pour solution buvable et gastro-entérale en sachet-dose;poudre pour solution buvable et gastro-entérale;"gastro-entérale;orale";Procédure nationale;08/03/2006; CHIESI
61754342;ACICLOVIR HIKMA 250 mg, poudre pour solution pour perfusion;poudre pour solution injectable;intraveineuse;Procédure de reconnaissance mutuelle;09/06/2017; HIKMA FARMACEUTICA (PORTUGAL)
69116587;ACICLOVIR HIKMA 500 mg, poudre pour solution pour perfusion;poudre pour solution injectable;intraveineuse;Procédure de reconnaissance mutuelle;09/06/2017; HIKMA FARMACEUTICA (PORTUGAL)
69493182;AMOXICILLINE/ACIDE CLAVULANIQUE PANPHARMA 1 g/200 mg ADULTES, poudre pour solution injectable;poudre pour solution injectable;intraveineuse;Procédure nationale;26/10/2007; PANPHARMA
64473140;AMOXICILLINE/ACIDE CLAVULANIQUE PANPHARMA 2 g/200 mg ADULTES, poudre pour solution injectable;poudre pour solution injectable;intraveineuse;Procédure nationale;26/10/2007; PANPHARMA
61119706;AMOXICILLINE/ACIDE CLAVULANIQUE PANPHARMA 500 mg/50 mg nourrissons et enfants, poudre pour solution injectable (I.V.);poudre pour solution injectable;intraveineuse;Procédure nationale;25/10/2007; PANPHARMA
60378168;APROKAM 50 mg, poudre pour solution injectable;poudre pour solution injectable;intra-camérulaire;Procédure décentralisée;26/09/2012; THEA
66865211;AZZALURE, 125 unités Speywood, poudre pour solution injectable;poudre pour solution injectable;intramusculaire;Procédure décentralisée;27/03/2009; IPSEN PHARMA
60707788;BOCOUTURE 100 unités, poudre pour solution injectable;poudre pour solution injectable;intramusculaire;Procédure décentralisée;01/12/2016; MERZ PHARMACEUTICALS
61592762;BOCOUTURE 50 unités, poudre pour solution injectable;poudre pour solution injectable;intramusculaire;Procédure de reconnaissance mutuelle;15/09/2010; MERZ PHARMACEUTICALS
69794641;BORTEZOMIB OHRE PHARMA 1 mg, poudre pour solution injectable;poudre pour solution injectable;intraveineuse;Procédure de reconnaissance mutuelle;10/07/2018; OHRE PHARMA
60886501;BORTEZOMIB OHRE PHARMA 3,5 mg, poudre pour solution injectable;poudre pour solution injectable;intraveineuse;Procédure de reconnaissance mutuelle;10/07/2018; OHRE PHARMA
68834182;BORTEZOMIB ZENTIVA 3,5 mg, poudre pour solution injectable;poudre pour solution injectable;intraveineuse;Procédure décentralisée;10/07/2018; ZENTIVA FRANCE
67312950;BOTOX 200 UNITÉS ALLERGAN, poudre pour solution injectable;poudre pour solution injectable;"intradermique;intramusculaire";Procédure nationale;22/02/2006; ALLERGAN FRANCE
66330568;BOTOX 50 UNITÉS ALLERGAN, poudre pour solution injectable;poudre pour solution injectable;"intradermique;intramusculaire";Procédure nationale;22/02/2006; ALLERGAN FRANCE
65002725;CEFEPIME MYLAN 1 g, poudre pour solution injectable;poudre pour solution injectable;"intramusculaire;intraveineuse";Procédure nationale;17/11/2008; MYLAN SAS
68804495;CEFEPIME MYLAN 2 g, poudre pour solution injectable;poudre pour solution injectable;"intramusculaire;intraveineuse";Procédure nationale;17/11/2008; MYLAN SAS
61957549;CEFEPIME PANPHARMA 1 g, poudre pour solution injectable (IM/IV);poudre pour solution injectable;"intramusculaire;intraveineuse";Procédure nationale;21/09/2010; PANMEDICA
69701039;CEFEPIME PANPHARMA 2 g, poudre pour solution injectable (IV);poudre pour solution injectable;intraveineuse;Procédure nationale;21/09/2010; PANMEDICA
64381603;CEFEPIME SUBSTIPHARM 0,5 g, poudre pour solution injectable (IM/IV);poudre pour solution injectable;"intramusculaire;intraveineuse";Procédure nationale;21/09/2010; SUBSTIPHARM
69013007;CEFEPIME SUBSTIPHARM 1 g, poudre pour solution injectable (IM/IV);poudre pour solution injectable;"intramusculaire;intraveineuse";Procédure nationale;23/05/2013; SUBSTIPHARM
61110397;CEFEPIME SUBSTIPHARM 2 g, poudre pour solution injectable (IV);poudre pour solution injectable;intraveineuse;Procédure nationale;23/05/2013; SUBSTIPHARM
62501705;CEFOTAXIME PANPHARMA 0,5 g, poudre pour solution injectable (IM-IV);poudre pour solution injectable;"intramusculaire;intraveineuse";Procédure nationale;16/02/2001; PANPHARMA
63754202;CEFOTAXIME PANPHARMA 1 g, poudre pour solution injectable (IM-IV);poudre pour solution injectable;"intramusculaire;intraveineuse";Procédure nationale;16/02/2001; PANPHARMA
65424833;CEFOTAXIME PANPHARMA 2 g, poudre pour solution injectable (IM-IV);poudre pour solution injectable;"intramusculaire;intraveineuse";Procédure nationale;25/03/2016; PANPHARMA
60329598;CEFOXITINE SUBSTIPHARM 1 g, poudre pour solution injectable;poudre pour solution injectable;intraveineuse;Procédure nationale;21/09/2010; SUBSTIPHARM
60580134;CEFOXITINE SUBSTIPHARM 2 g, poudre pour solution injectable;poudre pour solution injectable;intraveineuse;Procédure nationale;21/09/2010; SUBSTIPHARM
64318859;CEFTAZIDIME ARROW 1 g, poudre pour solution injectable (IM,IV);poudre pour solution injectable;"intramusculaire;intraveineuse";Procédure nationale;18/12/2006; ARROW GENERIQUES
